waybill_sn,start_location,end_location,waybill_created_date,actual_eta,initial_eta,tri_punctuality_in_days
3630196950,"WESTVACO, WY","AUBURN, NY",2023-07-07,8,10,2
3630111308,"LOS ANGELES, CA","HARRISBURG, PA",2023-07-07,-1,2,3
1087546249,"DETROIT, MI","LIVERNOIS, MI",2023-07-02,5,5,0
3628723335,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,4,2,-2
3630114136,"MIAMI, FL","CINCINNATI, OH",2023-07-07,6,5,-1
1087612236,"MALLARD, AL","DECATUR, AL",2023-07-07,6,4,-2
3630054645,"CAROL, IN","FRANCISCO, IN",2023-07-07,4,7,3
3630080476,"HYCO, NC","BAILEY MINE, PA",2023-07-07,6,6,0
3630139851,"BAUXITE, AR","LEETSDALE, PA",2023-07-07,8,9,1
3630190506,"LATHROP, CA","CHARLOTTE, NC",2023-07-07,-1,1,2
1087681900,"DECATUR, AL","DECATUR, AL",2023-07-07,7,8,1
1087694644,"WYLIE, TX","RUTHERFORD, PA",2023-07-07,3,2,-1
3630054556,"CAROL, IN","FRANCISCO, IN",2023-07-07,7,8,1
3630212659,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,8,9,1
1087556977,"CICERO, IL","MORRISVILLE, PA",2023-07-07,1,1,0
3630056744,"GARYVILLE, LA","MIDLAND, NC",2023-07-02,0,2,2
3628757148,"CAROL, IN","FRANCISCO, IN",2023-07-07,4,4,0
3630074645,"CLEWISTON, FL","TYNER, TN",2023-07-07,2,3,1
3630136015,"WEST HAZLETON, PA","ORANGE, TX",2023-07-07,8,6,-2
3630121793,"AGINCOURT, ON","ABERDEEN, MS",2023-07-07,4,6,2
3630154990,"PRINCETON, LA","PETROLIA, PA",2023-07-07,11,9,-2
1087566891,"HERSHEY, PA","BALTIMORE, MD",2023-07-07,4,5,1
3630180739,"SANDY SPRINGS, SC","PARKERSBURG, WV",2023-07-07,6,7,1
3630194534,"GENEVA (FGLK), NY","LEBANON, PA",2023-07-07,8,5,-3
3630098681,"ASHEVILLE, NC","FALLON, NV",2023-07-07,3,1,-2
3630186735,"LATC, CA","CINCINNATI, OH",2023-07-07,5,7,2
1087601730,"ATLANTA, GA","RUTHERFORD, PA",2023-07-07,5,7,2
3630141997,"MEADVILLE, PA","EDGERTON, IN",2023-07-07,9,6,-3
3630162252,"LACYMARK, FL","JUNCTION CITY, GA",2023-07-07,4,2,-2
1087702861,"CLINTON, IA","ELWOOD, IN",2023-07-07,11,9,-2
3630194186,"WEST POINT, VA","SCIO, OH",2023-07-07,2,2,0
3630113457,"SWEETWATER, TX","DECATUR, IL",2023-07-07,5,4,-1
1087527708,"HARRISBURG, PA","CHICAGO, IL",2023-07-07,10,7,-3
3630218184,"LAKEVILLE, NY","KINGS CREEK (DCR), MD",2023-07-07,7,7,0
1087649461,"WEIRTON, WV","BURNS HARBOR, IN",2023-07-07,9,7,-2
1087555264,"CAMPBELL ROAD YARD, OH","TOLEDO, OH",2023-07-07,11,10,-1
3630122595,"HOUSTON, TX","PEDRICKTOWN, NJ",2023-07-07,11,10,-1
3630048589,"CICERO, IL","CROXTON, NJ",2023-07-07,12,9,-3
3630130598,"READING, PA","MORRIS, MB",2023-07-07,1,3,2
3630111196,"EL DORADO, AR","HOLSTON, TN",2023-07-07,10,9,-1
1087706881,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,9,10,1
3630174990,"AUGUSTA, GA","LULING, LA",2023-07-07,4,3,-1
3630099255,"SOUTH TEXARKANA, TX","HILL, AL",2023-07-07,6,6,0
1087583241,"INWOOD, WV","CHICAGO, IL",2023-07-07,6,5,-1
3630065743,"DECATUR, IL","BIG ISLAND, WY",2023-07-07,9,8,-1
3630141036,"PETERSBURG, VA","DAYMAN, IA",2023-07-07,8,10,2
1087613274,"TOLEDO, OH","INDIANA HARBOR, IN",2023-07-07,9,7,-2
1087617252,"HUNTSVILLE, AL","GARDEN CITY, GA",2023-07-07,10,8,-2
1087558717,"DET JEFFERSON, MI","COTTAGE GROVE, MN",2023-07-07,7,10,3
1087644819,"PT EVERGLADES, FL","BLAIR, NE",2023-07-07,0,2,2
3630073348,"CHICAGO, IL","CYRUS, WV",2023-07-07,2,1,-1
3630189563,"COLUMBIA CITY, IN","ST LOUIS, MO",2023-07-07,8,8,0
3630145705,"CITY OF INDUSTRY, CA","PITTSBURGH, PA",2023-07-07,6,8,2
1087567897,"KANSAS CITY, MO","MELVINDALE, MI",2023-07-02,7,9,2
3628723783,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,2,2,0
3630072164,"CHARLESTON, SC","CHARLOTTE, NC",2023-07-07,5,8,3
3630219180,"KANSAS CITY, MO","HIGH HILL, MO",2023-07-07,6,7,1
1087646073,"ELIZABETH MARINE TE, NJ","CHICAGO, IL",2023-07-07,4,2,-2
1087561134,"HYCO, NC","BAILEY MINE, PA",2023-07-07,4,2,-2
3630203155,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,10,7,-3
3630175409,"DAYTON, TX","SIDNEY, OH",2023-07-07,12,10,-2
1087648740,"WEIRTON, WV","BURNS HARBOR, IN",2023-07-06,3,3,0
3629821233,"SURRENCY, GA","ANDERSON (ICRK), IN",2023-07-07,5,5,0
3630154592,"LUDLOWVILLE (ITHR), NY","SHELBURNE, VT",2023-07-07,-2,1,3
3630211213,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,10,10,0
1087670250,"JACKSONVILLE, FL","CHICAGO, IL",2023-07-07,5,2,-3
3630163232,"DALLAS, TX","HARRISBURG, PA",2023-07-07,10,8,-2
3630199584,"CEDAR RAPIDS, IA","PETERSBURG, VA",2023-07-07,4,1,-3
1087574488,"PRINCETON, IN","MIRA LOMA, CA",2023-07-07,3,4,1
3630063610,"TUNKHANNOCK, PA","CLAYTON, IA",2023-07-07,4,3,-1
3630094213,"MEMPHIS, TN","AUSTELL INTERMODAL, GA",2023-07-07,5,5,0
3630073372,"STEVENS POINT, WI","SANDERSVILLE, GA",2023-07-07,2,3,1
3630186654,"CANTON, OH","WAUPACA, WI",2023-07-07,4,5,1
3630185179,"WHITE CITY, OR","DELAIR, NJ",2023-07-07,2,2,0
1087615755,"DARROW, IL","LAFAYETTE, IN",2023-07-07,4,4,0
3630205107,"NORTH BIRMINGHAM, AL","XALOSTOC, EM",2023-07-07,1,1,0
3630074912,"ORANGE, TX","TAYLORSVILLE, NC",2023-07-07,-1,2,3
1087641780,"NORTH BIRMINGHAM, AL","MILLPORT, AL",2023-07-07,0,1,1
3630170687,"ARBELA, MS","COLUMBUS, OH",2023-07-07,13,10,-3
1087588152,"KRANNERT, GA","ST LOUIS, MI",2023-07-07,12,9,-3
3630180072,"DEMOPOLIS, AL","HILL, AL",2023-07-07,3,4,1
1087603774,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,9,10,1
3630155750,"CHICAGO, IL","CHICAGO MIX CTR, IL",2023-07-07,10,7,-3
3630118554,"CRESSON, PA","CLEVELAND, OH",2023-07-07,6,3,-3
3630122529,"HOUSTON, TX","PEDRICKTOWN, NJ",2023-07-07,3,4,1
3630212138,"WARREN, GA","PORT WENTWORTH, GA",2023-07-07,8,6,-2
3630122090,"READING, PA","MODESTO, CA",2023-07-07,7,8,1
1087519878,"VOLTZ, MO","RUTHERFORD, PA",2023-07-07,3,1,-2
3630163957,"GENEVA, NY","MAPLETON, PA",2023-07-07,9,6,-3
3630058940,"CALUMET, IL","CALUMET, IL",2023-07-07,10,8,-2
1087532630,"CALUMET, IL","CHARLOTTE, NC",2023-07-07,5,7,2
3630162600,"MONROE, MI","HAINESPORT, NJ",2023-07-07,0,2,2
3630117299,"DES MOINES, IA","DES MOINES, IA",2023-07-07,11,8,-3
3630174801,"ICTF, CA","COLUMBUS, OH",2023-07-07,5,5,0
3630100137,"INWOOD, WV","CHICAGO, IL",2023-07-07,1,2,1
3630182472,"SANDERSVILLE, GA","ORANGEBURG, SC",2023-07-07,7,8,1
3630095227,"GATEWAY MINE, IL","WHEATFIELD, IN",2023-07-07,13,10,-3
3630175360,"TIPTON, IN","MACMILLAN, AL",2023-07-07,2,1,-1
3630167715,"BURNS HARBOR, IN","RIVER ROUGE, MI",2023-07-07,2,5,3
3630077091,"CICERO, IL","HARRISBURG, PA",2023-07-07,6,7,1
3630052009,"BLUFFTON, IN","SELMA, NC",2023-07-07,9,7,-2
3630188478,"LAFAYETTE, IN","ALBION, MI",2023-07-07,1,4,3
3630075308,"BROADWAY, VA","LINVILLE, VA",2023-07-07,5,2,-3
1087638876,"DECATUR, IL","HOMER, IL",2023-07-02,5,3,-2
3628671300,"CHARLOTTE, NC","WHITE PIGEON, MI",2023-07-07,1,2,1
1087564043,"CALVERT CITY, KY","EMORY GAP, TN",2023-07-07,5,4,-1
3630079221,"WYLIE, TX","ATLANTA, GA",2023-07-07,11,9,-2
3630190954,"KINGSPORT, TN","MAGNESS, AR",2023-07-07,5,6,1
1087665598,"AUSTELL, GA","LATHROP, CA",2023-07-07,2,4,2
1087625679,"GREENSBORO, NC","PORTLAND, IN",2023-07-07,12,10,-2
1087559690,"WINSTON-SALEM, NC","RABER, IN",2023-07-07,3,6,3
3630193368,"CINCINNATI, OH","CINCINNATI, OH",2023-07-07,5,4,-1
1087548916,"CANTON, OH","DYER, PA",2023-07-07,2,3,1
3630133172,"SELKIRK, NY","BUFFALO, NY",2023-07-07,3,3,0
3630109131,"NORFOLK NPBL, VA","ARVIDA, PQ",2023-07-07,7,6,-1
3630074881,"LANDERS, IL","LANDERS, IL",2023-07-07,8,9,1
3630075950,"MERIDIAN, MS","CHARLOTTE, NC",2023-07-07,12,10,-2
3630050138,"DELTA, OH","SALT LAKE CITY, UT",2023-07-07,5,3,-2
1087539072,"RICHMOND, VA","TROUTVILLE, VA",2023-07-07,10,7,-3
3630117574,"CLOVER BAR, AB","CHICAGO, IL",2023-07-07,9,6,-3
1087658460,"MACMILLAN, AL","TIPTON, IN",2023-07-07,7,7,0
1087601803,"ROSSVILLE, TN","ROSSVILLE, TN",2023-07-07,6,6,0
3630064381,"RICHMOND, VA","TROUTVILLE, VA",2023-07-07,1,2,1
1087522376,"AUSTELL INTERMODAL, GA","SAN BERNARDINO, CA",2023-07-07,2,1,-1
3630108999,"LAKEVILLE, NY","EAST GRAND FORKS, MN",2023-07-07,11,8,-3
3630107503,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,4,5,1
1087619563,"SELKIRK, NY","BUFFALO, NY",2023-07-07,3,1,-2
3630120129,"SINCO, TX","LOUISVILLE, KY",2023-07-07,4,2,-2
3630058047,"LONG BEACH E PIER, CA","COLUMBUS, OH",2023-07-07,5,8,3
1087581362,"CHARLOTTE, NC","SAN BERNARDINO, CA",2023-07-07,12,9,-3
3630132558,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,7,5,-2
3630212594,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,5,2,-3
3630212667,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,3,6,3
3630212285,"CATAWBA, SC","SANTA CATARINA, NL",2023-07-07,4,1,-3
3630174827,"BALTIMORE DUNDALK M, MD","CHICAGO, IL",2023-07-07,9,9,0
1087563178,"SALINAS VICTORIA, NL","AUSTELL, GA",2023-07-07,2,1,-1
3630064462,"MERIDIAN, MS","RUTHERFORD, PA",2023-07-07,0,3,3
3630198601,"PRESA DE LA CEBADA, GJ","LEIPSIC, OH",2023-07-07,2,2,0
3630080052,"FERGUSON, MS","BRAMPTON, GA",2023-07-07,5,2,-3
3630076639,"LOS ANGELES, CA","MORRISVILLE, PA",2023-07-06,11,8,-3
1087312983,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,6,3,-3
1087709839,"NEW CASTLE, PA","PACIFIC, MO",2023-07-07,1,3,2
3630212065,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,8,9,1
3630082208,"SALINAS VICTORIA, NL","AUSTELL, GA",2023-07-07,7,10,3
1087606251,"TOLEDO, OH","MIDDLETOWN, OH",2023-07-07,11,10,-1
3630057994,"LONG BEACH E PIER, CA","CINCINNATI, OH",2023-07-07,-2,1,3
3630184822,"BUFFALO, NY","BUFFALO, NY",2023-07-07,9,10,1
3630091859,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,6,3,-3
1087582897,"CROXTON, NJ","CHICAGO 47TH ST TV, IL",2023-07-07,0,3,3
3630127545,"TOLEDO, OH","INDIANA HARBOR, IN",2023-07-07,6,5,-1
3630213037,"MUNCY (LVRR), PA","CLAYTON (DCR), DE",2023-07-07,9,6,-3
3630109521,"RED DEER, AB","BLYTHEWOOD, SC",2023-07-07,3,1,-2
1087591579,"VALDOSTA, GA","MACON, GA",2023-07-07,2,4,2
3630098322,"NEW BERN, NC","BURNSVILLE, MS",2023-07-07,7,8,1
3630110629,"LOUDON, TN","CHAPMAN, PA",2023-07-07,9,9,0
1087530010,"RHEEMS, PA","CLAYPOOL, IN",2023-07-02,1,1,0
3628723050,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,8,5,-3
1087530426,"CROXTON, NJ","CHICAGO, IL",2023-07-07,9,8,-1
3630126696,"EIGHTY FOUR, PA","FALLING CREEK, NC",2023-07-07,9,9,0
3630125187,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,4,7,3
1087530450,"CHICAGO, IL","MORRISVILLE, PA",2023-07-07,7,8,1
1087616230,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,4,5,1
1087593555,"CHICAGO ENGLEW TV, IL","CHICAGO ENGLEW TV, IL",2023-07-07,-1,1,2
3630062931,"LOS ANGELES, CA","CROXTON, NJ",2023-07-07,-1,2,3
3630111976,"NEWBERRY, PA","WYEVILLE, WI",2023-07-05,9,8,-1
3629453739,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,5,6,1
3630205830,"WARRENTON, OH","SPARTA, WI",2023-07-07,11,8,-3
3630078885,"COLUMBIA CITY, IN","EAST CHICAGO, IN",2023-07-07,1,3,2
3630097253,"FREMONT, OH","WILLIAMS, CA",2023-07-07,8,7,-1
3630150417,"WOODSTOCK, ON","WESTLAKE, FL",2023-07-07,9,10,1
3630129822,"DARROW, IL","LAFAYETTE, IN",2023-07-07,-2,1,3
3630219520,"DECATUR, AL","CLARE, MI",2023-07-07,5,2,-3
3630108656,"CLYMERS, IN","ALBION, MI",2023-07-07,3,6,3
3630095219,"GATEWAY MINE, IL","WHEATFIELD, IN",2023-07-07,5,4,-1
3630187919,"MIAMI, FL","JACKSONVILLE, FL",2023-07-07,0,3,3
1087632765,"BAYARD, FL","MODESTO, CA",2023-07-07,5,5,0
3630057392,"SAN BERNARDINO, CA","CHARLOTTE, NC",2023-07-07,1,4,3
1087580633,"RUTHERFORD, PA","ROSSVILLE, TN",2023-07-07,8,6,-2
1087716323,"DECATUR, AL","CLARE, MI",2023-07-07,7,10,3
3630181874,"SELKIRK, NY","LAFAYETTE, IN",2023-07-07,3,5,2
1087537096,"CROXTON, NJ","ATLANTA, GA",2023-07-07,10,10,0
1087633559,"SIDNEY, IL","GUELPH, ON",2023-07-07,2,2,0
3630209321,"MELVINDALE, MI","KANSAS CITY, MO",2023-07-07,5,6,1
3630194110,"TITUSVILLE, FL","SAN BERNARDINO, CA",2023-07-07,7,6,-1
1087659872,"WYLIE, TX","ATLANTA, GA",2023-07-07,3,6,3
3630180187,"SHENANDOAH, PA","CLOVER BAR, AB",2023-07-07,7,7,0
1087533076,"LONG BEACH E PIER, CA","CLEVELAND, OH",2023-07-07,12,10,-2
1087605310,"SINCO, TX","LOUISVILLE, KY",2023-07-07,5,2,-3
3630211441,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,2,1,-1
3630092473,"WAYNESBURG, PA","BETHLEHEM, PA",2023-07-07,10,8,-2
3630147032,"CLAVET, SK","GAINESVILLE, GA",2023-07-07,3,5,2
3630172053,"MEMPHIS, TN","MEMPHIS, TN",2023-07-07,13,10,-3
1087580918,"NEW BERN, NC","BURNSVILLE, MS",2023-07-07,1,3,2
3630060777,"CHICAGO, IL","TOLEDO, OH",2023-07-07,10,7,-3
3630117192,"FAIRFIELD, AL","BOEUF, LA",2023-07-07,-2,1,3
1087644712,"PT EVERGLADES, FL","BLAIR, NE",2023-07-07,4,2,-2
3630072986,"STEVENSON, AL","SAVANNAH, GA",2023-07-07,3,4,1
1087610234,"HUNTSVILLE, AL","SCOTTSBORO, AL",2023-07-07,10,10,0
3630055235,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,7,10,3
1087530620,"BELLEVUE, OH","BELLEVUE, OH",2023-07-07,0,3,3
3630186379,"SAVANNAH, GA","EAST POINT, GA",2023-07-07,5,4,-1
3630067923,"CHARLOTTE INTER, NC","CHARLOTTE INTER, NC",2023-07-07,6,6,0
1087668512,"JERSEY, TN","CLYMERS, IN",2023-07-07,6,9,3
3630212714,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,5,2,-3
3630080400,"HYCO, NC","BAILEY MINE, PA",2023-07-07,5,2,-3
3630145323,"ELDON, TX","YOUNGWOOD, PA",2023-07-07,9,8,-1
1087588990,"LOS ANGELES, CA","JACKSONVILLE, FL",2023-07-07,4,6,2
3630191641,"MONROE, OH","GRANITE CITY, IL",2023-07-07,8,10,2
3630146426,"DES MOINES, IA","DES MOINES, IA",2023-07-02,5,4,-1
3628722892,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,11,10,-1
3630115687,"STEELTON, PA","LACASSINE, LA",2023-07-07,4,5,1
1087623009,"BOWDEN YARD, FL","CHARLOTTE, NC",2023-07-07,9,9,0
3630203147,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,5,7,2
3630131471,"HARRISONVILLE, MO","OLD FORT, OH",2023-07-07,12,9,-3
3630093869,"MEMPHIS, TN","CHARLOTTE, NC",2023-07-07,-2,1,3
1087518987,"BELLEVUE, OH","FAIR OAKS, VA",2023-07-07,2,1,-1
3630063644,"TOLEDO AIRLINE, OH","TOLEDO AIRLINE, OH",2023-07-07,7,6,-1
3630072708,"WEST MONROE, LA","PORT WENTWORTH, GA",2023-07-07,4,4,0
3630066040,"DET JEFFERSON, MI","ROLLA, CO",2023-07-07,5,7,2
3630086278,"PRINCETON, IN","CANDLERIDGE, TX",2023-07-07,11,9,-2
3630171374,"YOUNGSTOWN, OH","NORTH BERGEN, NJ",2023-07-07,5,6,1
3630048678,"CICERO, IL","HARRISBURG, PA",2023-07-07,6,6,0
3630118457,"CRESSON, PA","CRAB ORCHARD, TN",2023-07-07,11,9,-2
3630081985,"SALINAS VICTORIA, NL","AUSTELL, GA",2023-07-07,4,3,-1
3630068212,"CHICAGO, IL","RUTHERFORD, PA",2023-07-07,8,5,-3
3630194615,"GIBSON CITY, IL","AUGUSTA, GA",2023-07-07,9,8,-1
3630187901,"MIAMI, FL","JACKSONVILLE, FL",2023-07-07,7,10,3
3630218469,"WYLIE, TX","ATLANTA, GA",2023-07-07,5,5,0
3630207361,"CLINTON, IA","DOUGHERTY, GA",2023-07-07,9,8,-1
1087602273,"RICHWOOD, KY","ORESTES, IN",2023-07-07,10,8,-2
3630130247,"DARROW, IL","LAFAYETTE, IN",2023-07-07,2,5,3
1087679987,"MERIDIAN, MS","MERIDIAN, MS",2023-07-07,5,5,0
1087661895,"MUNCY (LVRR), PA","LORDSTOWN, OH",2023-07-07,6,8,2
1087592892,"CLARKSON, ON","BAYWAY, NJ",2023-07-07,4,3,-1
3630073542,"SAN BERNARDINO, CA","HARRISBURG, PA",2023-07-07,10,10,0
3630153596,"PITTSFIELD, MA","KANKAKEE, IL",2023-07-07,3,3,0
3630135459,"LOS ANGELES, CA","HARRISBURG, PA",2023-07-07,8,5,-3
3630133863,"DES MOINES, IA","DES MOINES, IA",2023-07-07,6,3,-3
1087641683,"MIAMI, FL","CHICAGO 47TH ST TV, IL",2023-07-07,7,9,2
3630174576,"BRUNSWICK, GA","LOZETA, MO",2023-07-07,2,1,-1
3630114445,"DONALDSONVILLE, LA","FAIRLESS (TYBR), PA",2023-07-07,5,7,2
1087677888,"BETHINTERMODAL, PA","ST LOUIS, MO",2023-07-07,1,4,3
3630151861,"KEOKUK, IA","ALTOONA, PA",2023-07-07,-1,2,3
1087517826,"AUSTELL INTERMODAL, GA","LATHROP, CA",2023-07-07,7,6,-1
3630062656,"BEAVER DAM, KY","WESTVACO, WY",2023-07-07,5,2,-3
3630068262,"CHICAGO, IL","RUTHERFORD, PA",2023-07-07,13,10,-3
3630067729,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,9,8,-1
3630093908,"MEMPHIS, TN","CHARLOTTE, NC",2023-07-07,7,9,2
1087525942,"ST LOUIS, MO","RUTHERFORD, PA",2023-07-07,4,4,0
3630155116,"SPRING HILL, KS","PORTLAND, IN",2023-07-07,12,9,-3
3630048424,"STEELTON, PA","ATLANTA, GA",2023-07-07,1,2,1
3630168698,"SALEM, OH","STALEY, NC",2023-07-07,12,9,-3
3630072431,"IEIT, CA","GREENSBORO, NC",2023-07-07,9,10,1
3630163321,"HURON, CA","BRIDGEPORT (SLRS), NJ",2023-07-07,12,9,-3
3630146353,"DUDLEY, NC","SILLS, NY",2023-07-07,1,3,2
1087625687,"GREENSBORO, NC","PORTLAND, IN",2023-07-07,5,7,2
3630062703,"CLEVEDALE, SC","CALVERT, AL",2023-07-07,4,7,3
3630218126,"TULARE, CA","COLUMBUS, OH",2023-07-07,11,9,-2
1087656971,"BETHINTERMODAL, PA","SAN BERNARDINO, CA",2023-07-07,1,4,3
3630161939,"LACYMARK, FL","JUNCTION CITY, GA",2023-07-06,3,1,-2
3629821542,"SURRENCY, GA","ANDERSON (ICRK), IN",2023-07-07,5,3,-2
3630065507,"LOS ANGELES, CA","JACKSONVILLE, FL",2023-07-07,11,10,-1
3630091752,"LOS ANGELES, CA","JACKSONVILLE, FL",2023-07-07,7,5,-2
3630182707,"SANDERSVILLE, GA","ALCHEM, WY",2023-07-07,1,4,3
3630208626,"LOCK HAVEN, PA","BRILLS, NJ",2023-07-07,6,5,-1
3630108800,"CLYMERS, IN","CLYMERS, IN",2023-07-07,8,5,-3
3630134526,"WARREN, PA","INWOOD, WV",2023-07-07,0,2,2
3630144068,"CHICAGO ASHLAND AVE, IL","CLACKAMAS, OR",2023-07-07,5,6,1
3630137574,"ROBINSON, IL","DRAGON, MS",2023-07-07,11,8,-3
3630152053,"EAST ST LOUIS, IL","BLUFFTON, IN",2023-07-07,9,8,-1
3630056354,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-04,10,10,0
3629203192,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,6,9,3
3630172744,"MARCUS, IA","ATLANTA, GA",2023-07-07,5,4,-1
3630194607,"GIBSON CITY, IL","AUGUSTA, GA",2023-07-07,13,10,-3
3630126785,"CONEY, MB","POMPANO BEACH, FL",2023-07-07,-2,1,3
3630131659,"GARNEAU, PQ","SPRING CITY, TN",2023-07-07,0,3,3
1087573652,"MACON, GA","SAINT JOHN, NB",2023-07-07,0,3,3
1087616280,"UNION BRIDGE, MD","DURHAM, NC",2023-07-07,0,3,3
1087536969,"CROXTON, NJ","ATLANTA, GA",2023-07-07,9,7,-2
1087713155,"KENOVA, WV","WEST HAZLETON, PA",2023-07-07,8,9,1
1087546338,"LOS ANGELES, CA","CROXTON, NJ",2023-07-02,5,5,0
3628757025,"CAROL, IN","FRANCISCO, IN",2023-07-06,2,2,0
3629782219,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,1,1,0
3630053039,"CRAWFORDSVILLE, IN","PEKIN, IL",2023-07-07,-1,1,2
3630090251,"MEMPHIS JCT, KY","NIXON, GA",2023-07-07,3,4,1
1087571854,"HAPEVILLE, GA","LOUDON, TN",2023-07-07,8,5,-3
3630072588,"COORS CROSSING, VA","EDDYVILLE, IA",2023-07-07,3,1,-2
1087652870,"GREER, SC","CHARLESTON, SC",2023-07-07,8,8,0
3630080751,"HYCO, NC","BAILEY MINE, PA",2023-07-07,7,6,-1
1087568487,"KANSAS CITY, MO","MELVINDALE, MI",2023-07-07,7,8,1
3630166400,"MAGNOLIA, GA","ROBERTA, AL",2023-07-07,5,2,-3
1087653143,"LACYMARK, FL","JUNCTION CITY, GA",2023-07-07,3,1,-2
1087574763,"LAFAYETTE, IN","LAFAYETTE, IN",2023-07-07,-2,1,3
3630210225,"BROOKLAWN, LA","RINCON, GA",2023-07-07,5,8,3
1087522928,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,10,7,-3
3630112338,"RED DEER, AB","SYLACAUGA, AL",2023-07-07,7,7,0
3630142626,"DAVISVILLE, RI","LAFAYETTE, IN",2023-07-07,3,5,2
3630196764,"HODGES, TN","SELMA, NC",2023-07-07,3,2,-1
1087593806,"ELKHART, IN","SOUTH CHICAGO, IL",2023-07-07,2,1,-1
1087659131,"BRUNSWICK, GA","ARMSTRONG, GA",2023-07-07,5,7,2
3630051930,"BLUFFTON, IN","SELMA, NC",2023-07-07,8,7,-1
1087575531,"RIVERDALE, IL","RIVERDALE, IL",2023-07-07,9,9,0
3630161947,"LAFAYETTE, IN","TWINSBURG, OH",2023-07-07,5,5,0
3630087046,"KANSAS CITY, MO","MELVINDALE, MI",2023-07-07,2,5,3
1087694783,"AYER, MA","TOLEDO, OH",2023-07-07,2,5,3
3630094124,"MEMPHIS, TN","JACKSONVILLE, FL",2023-07-07,2,3,1
1087686104,"BAYONNE, NJ","WEST LAKE, LA",2023-07-07,4,3,-1
3630123347,"KANSAS CITY, MO","MELVINDALE, MI",2023-07-07,7,6,-1
1087643952,"SCIO, OH","EDDYSTONE, PA",2023-07-02,12,10,-2
3628723474,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,4,1,-3
1087633567,"STRANG, TX","MCINTOSH, AL",2023-07-02,5,7,2
3628751621,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,5,4,-1
3630107799,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,-2,1,3
1087523021,"CAROL, IN","FRANCISCO, IN",2023-07-07,3,4,1
3630155035,"OLD FORT, OH","STE GENEVIEVE, MO",2023-07-07,11,10,-1
3630092198,"WELLSBORO, PA","WYEVILLE, WI",2023-07-07,7,4,-3
1087568437,"CHICAGO, IL","TITUSVILLE, FL",2023-07-07,1,2,1
3630067101,"SAN BERNARDINO, CA","CHARLOTTE, NC",2023-07-07,4,7,3
3630141484,"ASHEVILLE, NC","GIANT, SC",2023-07-04,7,6,-1
3629138711,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-03,2,3,1
3628906470,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,9,9,0
3630093762,"MEMPHIS, TN","CHARLOTTE, NC",2023-07-07,9,9,0
1087707382,"EAST CHICAGO, IN","LINDEN, NJ",2023-07-07,6,4,-2
1087680807,"SAVANNAH, GA","EAST POINT, GA",2023-07-07,5,8,3
1087706530,"CLAY, DE","SHIPPINGPORT, PA",2023-07-07,7,9,2
3630167464,"HOLLIDAYSBURG, PA","DRUMMOND, IL",2023-07-07,5,6,1
3630089593,"ELKHART, IN","GARNEAU, PQ",2023-07-07,2,4,2
3630170108,"LAFAYETTE, IN","LAFAYETTE, IN",2023-07-07,8,6,-2
3630055277,"WEST POINT, VA","TULARE, CA",2023-07-07,6,3,-3
1087560154,"CALVERT, AL","INDIANA HARBOR, IN",2023-07-07,12,9,-3
1087666332,"AUGUSTA, GA","MIAMI, FL",2023-07-07,4,2,-2
3630088319,"BOWDEN YARD, FL","BARIN, GA",2023-07-07,6,4,-2
